PSBE – PORTAL DA SAÚDE BASEADA EM EVIDÊNCIAS,Descrição,"Iniciado em 2012, o Portal Saúde Baseada em Evidências refere-se a uma iniciativa da Secretaria de Gestão do Trabalho e da Educação na Saúde (SGTES/MS) em parceria com a Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES/MEC) para desenvolvimento de uma biblioteca eletrônica com conteúdos específicos para profissionais de saúde. O Portal SBE reitera o compromisso do governo brasileiro de aprimorar o exercício dos trabalhadores da saúde democratizando as condições de acesso, nas suas áreas de atuação, a conteúdos cientificamente fundamentados, na perspectiva de melhor atender à população.",Inventores,Ricardo Alexsandro de Medeiros ValentimAllyson Bruno Campos Barros VilelaJailton Carlos de PaivaHelio Roberto HekisCustodio Leopoldino de Brito Guerra NetoKarilany Dantas CoutinhoHertz Wilton de Castro LinsRobinson Luis de Souza AlvesJoão Paulo Queiroz dos SantosTúlio de Paiva Marques CarvalhoJânio Gustavo Barbosa,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte ( IFRN)",Status,Registro concedido,Nº do Pedido:BR 51 2016 001830 5,País,Brasil,https://agir.ufrn.br/vitrine/programas/874
Publicus,Descrição,Em construção.,Inventores,Em construção.,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 000265-0,País,Brasil,https://agir.ufrn.br/vitrine/programas/1387
Publicus Profile,Descrição,"O Publicus Profile é um software para realização de pesquisa de perfis de públicos em museus ou instituições similares. Ele é composto por duas partes: uma para coleta de dados e outra para análise dos dados coletados. Ele permite que os visitantes informem seu perfil através de um navegador web em diferentes dispositivos, como smartphone, tablet ou desktop. Os dados coletados são armazenados em um servidor para consulta e análise via web onde e quando os gestores de museus precisarem. A análise dos dados é feita por meio de gráficos e tabelas, permitindo a exportação dos dados em arquivos CSV editáveis em planilhas eletrônicas. É possível escolher qual variável do perfil de público analisar (gênero, faixa etária, etc.), o intervalo de tempo de agrupamento dos dados (mensal, semanal, diário, etc.), bem como o intervalo de tempo de interesse (data inicial e final específicas). O Publicus Profile tem potencial para que museus acompanhem a dinâmica do seu público e não público, para assim entenderem os efeitos das ações realizadas e identificar a necessidade de novas ações.",Inventores,Bruno Santana da Silva PedroGabriel Silva de LimaPaulo Henrique Santos de SousaMarina Pereira Farias do Amaral,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2022002291-5,País,Brasil,https://agir.ufrn.br/vitrine/programas/2150
PyMiceTracking: An Open-Source Toolbox For Real-Time Behavioral Neuroscience Experiments,Descrição,"É um software desenvolvido em Python, utilizando a biblioteca OpenCV, para o rastreamento de camundongos e a detecção da orientação da cabeça dos animais em experimentos de neurociências. O sistema processa vídeos e aplica técnicas de filtragem e segmentação, como subtração de fundo e limiarização, para separar o animal do plano de fundo e refinar sua forma. Além disso, a ferramenta realiza a detecção de contornos e utiliza Análise de Componentes Principais (PCA) para extrair as características elípticas do animal, identificando com precisão a direção da cabeça. Voltado para pesquisadores, o PyMiceTracking combina métodos de visão computacional com alta usabilidade, otimizando a análise comportamental em experimentos científicos.",Inventores,HELTON MAIA PEIXOTORICHARDSON SANTIAGO TELES DE MENEZES,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2024 004922-3,País,Brasil,https://agir.ufrn.br/vitrine/programas/2628
Pythontail,Descrição,Em construção.,Inventores,Natanael de Freitas NetoThais Paulo Teixeira CostaRicardo Alexsandro de Medeiros ValentimMálaque Abdalla Nunes FreitasKarilany Dantas Coutinho,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 002143-3,País,Brasil,https://agir.ufrn.br/vitrine/programas/1687
QuizSífilis,Descrição,"A sífilis é uma infecção sexualmente transmissível causada pela bactéria Treponema pallidum. Em escala global, a sífilis tem sido uma preocupação de saúde pública devido a uma alta incidência da doença nas últimas décadas, principalmente no Brasil. Esta doença tornou-se um grave problema de saúde pública, despertando a urgência em desenvolver ações voltadas para a detecção, controle e, principalmente, para a disseminação de informações quanto aos riscos deste agravo.
Pensando nisso, criamos o QuizSífilis, um jogo educativo interativo que transforma o aprendizado sobre a sífilis em uma experiência dinâmica e envolvente. Desenvolvido em JavaScript, o jogo conta com 45 perguntas de múltipla escolha, estruturadas em diferentes níveis de dificuldade, abordando desde os sintomas e formas de transmissão até a importância do diagnóstico e tratamento.
O QuizSífilis foi cuidadosamente planejado, passando por etapas de desenvolvimento de arquitetura, design e identidade visual, seguindo o padrão do Laboratório de Inovação Tecnológica em Saúde (LAIS/UFRN). Seu design intuitivo e responsivo garante uma excelente experiência tanto para Web quanto para Mobile.
Validado por 20 pesquisadores, o jogo recebeu aprovação por sua jogabilidade e qualidade das informações. Mais do que um simples quiz, o QuizSífilis é uma ferramenta inovadora de conscientização e prevenção, promovendo a aprendizagem ativa de forma acessível e interativa.",Inventores,ANDRYELE EDUARDA DE ARAÚJO MEDEIROSWESLEY WAGNER VARELA SOUZAOCHRISTIAN JESUS SODRÉMARIA HELOYZE MEDEIROS DE ARAUJOANA LUIZA MATOS DA SILVAORIVALDO VIEIRA DE SANTANA JÚNIORCUSTÓDIO LEOPOLDINO DE BRITO GUERRA NETOANGELO RONCALLI OLIVEIRA GUERRARENIVÂNIA PEREIRA DA SILVAANA BEATRIZ VILLAR MEDEIROSLETICIA AMANDA FONTES DE MORAIS,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2025 000740-0,País,Brasil,https://agir.ufrn.br/vitrine/programas/2665
O item não foi encontrado na área Programas de Computador...,https://agir.ufrn.br/vitrine/programas/225
Rastreador de Objetos em Tempo Real com IA,Descrição,"Este programa utiliza inteligência artificial (modelos Deeplabcut) para rastrear objetos em tempo real a partir de imagens de câmera. Os objetos, previamente treinados em um modelo Deeplabcut, são reconhecidos e suas posições são exportadas como vetores. Esses dados são então disponibilizados para outras aplicações através de MQTT. O software também permite o controle (iniciar/parar captura e processamento) via MQTT, integrando-se a arquiteturas de microsserviços projetadas de forma similar.",Inventores,ANDRÉ FELIPE OLIVEIRA DE AZEVEDO DANTASENZO RANGEL MONTEIRO DA SILVAMAURO DE CARVALHO GONÇALVESPAULO MOREIRA SILVA DANTASJOSÉ CARLOS GOMES DA SILVA,Cotitularidade,INSTITUTO DE ENSINO E PESQUISA ALBERTO SANTOS DUMONT - ISD,Status,Registro Concedido,Nº do Pedido:BR 51 2025 000886-4,País,Brasil,https://agir.ufrn.br/vitrine/programas/2667
Rastreamento BTEX,Descrição,"O Aplicativo para Smartphone “Rastreamento BTEX“ é um aplicativo capaz de avaliar a concentração de hidrocarbonetos tóxicos, como Benzeno, Tolueno, Etilbenzeno e Xilenos - BTEX em casos de derramamento de petróleo em água do mar. O Aplicativo foi desenvolvido com base em Estudo Piloto e Modelos Matemáticos realizados nos laboratórios do Núcleo de Processamento Primário e Reuso de Água Produzida e Resíduos da UFRN. A ferramenta facilita a avaliação da contaminação ainda em campo apenas com as informações do grau API do Petróleo, Tempo do derramamento de petróleo e a Temperatura da água do mar. Diminuindo custos e tempo para tomada de Decisão dos Órgãos Ambientais como: a Contratação de Laboratórios para Análises Químicas, Coleta, Transporte e Logística de Amostras, assim como o Tempo para obtenção dos Resultados Analíticos, que levam geralmente de 7-10 dias úteis. Podendo ser uma ferramenta bastante útil em casos de Emergências Ambientais e auxilio na tomada de Decisões de mitigação dos Impactos Ambientais.",Inventores,Itamir de Morais Barroca FilhoEdvaldo Vasconcelos de Carvalho FilhoRaoni Batista dos AnjosWanessa Paulino Neves Silva,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2021 002300-5,País,Brasil,https://agir.ufrn.br/vitrine/programas/1973
Reapg,Descrição,"O ReaPG é um jogo educativo digital de Role Playing Game (RPG), licenciado sob Creative Commons, para explorar o conceito de Recurso Educacional Aberto (REA). O ReaPG utiliza a metáfora de uma escola, onde o personagem do jogo, ao interagir com diferentes espaços e pessoas, é apresentado a conceitos de Cultura Livre e, ao final testado com um quiz.",Inventores,Dennys Leite MaiaWeskley das Chagas CavalcanteRodolfo Araújo de CarvalhoMarcia Clara Souza de Fontes Pereira,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2019 001279-8,País,Brasil,https://agir.ufrn.br/vitrine/programas/1216
Recepção de dados do telessaúde,Descrição,"O microsserviço de recepção do SMART é responsável pela integração com os núcleos de telessaúde. Implementa sobre uma interface API RESTful com JSON a recepção, guarda e pré-processamento dos dados de produção de telessaúde dos núcleos de telessaúde. Realiza a validação estrutural dos dados recebidos e põe em uma fila de dados a validar.",Inventores,Ricardo Alexsandro de Medeiros ValentimJailton Carlos de PaivaEmerson Costa SilvaWalkyso dos Santos JúniorEpitácio Bessa da SilvaKelson da Costa MedeirosAllyson Bruno Campos Barros VilelaDiego Bruno Dantas DiógenesBeatriz Soares de SouzaDiego Ferreira de LimaKarla Mônica Dantas CoutinhoAgnaldo Souza CruzJoão Paulo Queiroz dos SantosAntonio Higor Freire de Morais,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN",Status,Registro Concedido,Nº do Pedido:BR 51 2020 000425-3,País,Brasil,https://agir.ufrn.br/vitrine/programas/1394
Reconhecimento de Autoria com textos do AVASUS,Descrição,"Programa computacional utilizando sistemas inteligentes capaz de reconhecer e verificar a autoria de um texto digitado na plataforma AVASUS, introduzindo o conceito de “impressão digital” exclusiva de um autor e analisando o estilo padrão de escrita de cada usuário que digitar textos no sistema pelos cursos disponibilizados mostrando que tais “impressões digitais” são típicas de muitos autores.",Inventores,Ricardo Alexsandro de Medeiros ValentimMarcella Andrade da RochaGiovani Ângelo Silva da Nóbrega,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 000129-7,País,Brasil,https://agir.ufrn.br/vitrine/programas/1347
Rede de Comunicação com Propósito Específico para Interconexão de Neurônios em Redes Neurais em Hardware,Descrição,Em construção.,Inventores,Rafael Nunes De Almeida PradoJosé Alberto Nicolau De Oliveira,Cotitularidade,-,Status,Pedido de registro depositado,Nº do Pedido:BR 51 2022 001222-7,País,Brasil,https://agir.ufrn.br/vitrine/programas/2094
Rede MLP reconfigurável em hardware,Descrição,"Rede MLP reconfigurável usando rede de interconexão dinâmica entre neurônios artificiais do tipo Perceptron, para trabalho com 16 bits em ponto fixo e, é uma rede que se reconfigura em diferentes topologias de redes neurais artificiais do tipo Perceptron Multicamadas.",Inventores,Rafael Nunes de Almeida PradoJosé Alberto Nicolau de Oliveira,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2022 003587-1,País,Brasil,https://agir.ufrn.br/vitrine/programas/2210
REDE OBSERVATÓRIO DE RECURSOS HUMANOS EM SAÚDE,Descrição,"A Rede Observatório de Recursos Humanos em Saúde é uma iniciativa do Ministério da Saúde, em conjunto com o Programa de Cooperação Técnica da Representação da OPAS/OMS no Brasil. Atualmente Coordenada pela Secretaria de Gestão do Trabalho e da Educação em Saúde do Ministério da Saúde, a Rede compõe um projeto de âmbito continental da OPAS, já implantado em vários países da América Latina.",Inventores,Ricardo Alexsandro de Medeiros ValentimJoão Paulo Queiroz dos SantosRodrigo Dantas da SilvaPablo Holanda CardosoMarcel da Câmara Ribeiro DantasHelio Roberto HekisDanilo Alves Pinto NagemFabiano PapaizJailton Carlos de PaivaJanete Lima de CastroCintia Bezerra Da Hora,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte ( IFRN)",Status,Registro concedido,Nº do Pedido:BR 51 2015 000438 7,País,Brasil,https://agir.ufrn.br/vitrine/programas/779
Registro Nacional da ELA,Descrição,"O Registro Nacional da ELA consiste em uma plataforma tecnológica para a coleta organizada de um conjunto mínimo de dados referente a epidemiologia da Esclerose Lateral Amiotrófica (ELA) em todo o território brasileiro. Seu principal objetivo é reunir dados de pacientes diagnosticados com ELA no Brasil, na perspectiva de entender melhor a distribuição geográfica dos casos e avaliar os principais fatores sociodemográficos. No campo da gestão da saúde pública, o Registro Nacional tem sua arquitetura projetada para auxiliar na produção de conhecimentos que possam orientar de forma mais adequada o planejamento de intervenções de saúde, bem como apoiar processos de decisões.",Inventores,Ricardo Alexsandro De Medeiros ValentimDanilo Alves Pinto NagemDaniele Montenegro Da Silva BarrosMário Emílio Teixeira Dourado JuniorGlauciane Costa SantanaIngridy Marina Pierre BarbalhoAleika Lwiza Alves FonsêcaFelipe Ricardo Dos Santos FernandesGuilherme Pablo De Santana MacielWillingmax De Araújo ApolinárioIgor Barbosa NogueiraFernando Lucas De Oliveira FariasLorena Karen Praxedes MarizAna Raquel Rodrigues LindquistAntonio Higor Freire De MoraisJailton Carlos De PaivaAgnaldo Souza CruzJoão Paulo Queiroz Dos Santos,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN",Status,Registro Concedido,Nº do Pedido:BR 51 2023 002160-1,País,Brasil,https://agir.ufrn.br/vitrine/programas/2310
O item não foi encontrado na área Programas de Computador...,https://agir.ufrn.br/vitrine/programas/170
RespiraSaúde Web,Descrição,"A educação em saúde visa prevenir doenças, promover a saúde, engajar a população e facilitar a compreensão do processo saúde-doença. O sistema web RespiraSaúde objetiva aumentar a adesão da população às medidas de prevenção e controle da COVID-19 e outras doenças respiratórias agudas graves, tais como: pneumonia, tuberculose, coqueluche, difteria, H1N1, bronquiolite, entre outras. Esta ferramenta será utilizada em conjunto com o aplicativo móvel RespiraSaúde, com o objetivo de gerenciar materiais educativos que serão incluídos visando a mitigação do risco de contágio e o aumento da participação da população no controle e prevenção de doenças respiratórias graves. Os conteúdos elaborados em formatos e linguagem acessíveis à população serão disponibilizados no formato de vídeos, textos e imagens. Além disso, o sistema web permitirá o gerenciamento de dados inseridos pelos usuários do aplicativo móvel RespiraSaúde.",Inventores,Emerson Moura De AlencarKarla Morganna Pereira Pinto De MendonçaThayla Amorim SantinoAdemir Bezerra Da Silva JúniorKarolinne Souza MonteiroFelipe Da Silva Andrade,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2021 000980-0,País,Brasil,https://agir.ufrn.br/vitrine/programas/1879
Retratos da Atenção Primária à Saúde,Descrição,"O sistema reúne informações de mais de 42 mil equipes de saúde presentes em 5.324 municípios participantes do 3º Ciclo do PMAQ-AB. Disponibilizando dados de 13.775 equipes de Saúde da Família, 25.090 equipes de Saúde da Família com Saúde Bucal, 4.110 Núcleos Ampliados de Saúde da Família e Atenção Básica e 30.346 Unidades de Saúde da Família.  O acesso aos dados pode ser feito de quatro formas: por temática, que traz as variáveis agrupadas por tema. A partir da seleção do tema, é possível chegar até o menor nível de desagregação que são as perguntas do questionário utilizadas durante as entrevistas com os profissionais. Outro caminho é o acesso por variável. Esse caminho, deverá ser escolhido por quem já tem conhecimento das variáveis que compõe o questionário do PMAQ. Já no acesso certificação possui informações sobre o desempenho das equipes no terceiro ciclo do PMAQ. O último acesso é o de cruzamento de variáveis, nele é possível cruzar os dados da avaliação externa do PMAQ.",Inventores,Jordana Crislayne de Lima PaivaJoão Paulo Queiroz dos SantosRicardo Alexsandro de Medeiros ValentimRodrigo Dantas da SilvaCesimar Xavier de Souza DiasJoão Paulo Pereira de MedeirosAlex Fabiano de Araújo FurtunatoWelkson Renny de MedeirosArthur Meireles da SilvaKathleen Noemi Duarte RegoMilena Cristina Duarte de AlmeidaMayra Dantas de AzevedoLuiz Guilherme Portela Oliveira de CerqueiraDiego Ferreira de LimaBeatriz Soares de SouzaÍtalo Epifânio de Lima e SilvaAleika Lwiza Alves FonsêcaIsaque Kaio de Araujo RodriguesDaniel Souza Affonso FerreiraAliadne Castorina Soares de SousaRenata Pella TeixeiraDenise Lins de SousaMaria de Fatima PereiraKatia Motta Galvão GomesRenata Clarisse Carlos de AndradeJanaína Luana Rodrigues da SilvaPablo Holanda CardosoKarilany Dantas CoutinhoCefas Rodrigues Freire,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN",Status,Pedido de Registro de software depositado,Nº do Pedido:BR 51 2021 000609-7,País,Brasil,https://agir.ufrn.br/vitrine/programas/1827
Riscan,Descrição,"Visando auxiliar os médicos a determinar se um paciente possui indicação para realizar o teste genético, foi desenvolvido o aplicativo web Riscan, para aplicação de um questionário nos pacientes. O aplicativo examina o histórico familiar e pessoal do paciente, verificando se atendem aos critérios das diretrizes da Agência Nacional de Saúde Suplementar (ANS), que regula os planos de saúde no Brasil. Os critérios da ANS se baseiam em diversos estudos oncológicos e protocolos clínicos, como os da National Comprehensive Cancer Network (NCCN). O grande diferencial do Riscan é que ele não somente faz indicação ao teste genético, mas também explicita quais genes testar, orientando o médico com métodos de análise escalonados cobertos pelo plano de saúde, para detecção de risco de doze síndromes diferentes como Glioblastoma, Síndrome de Cowden e Câncer de Mama e/ou Ovário.",Inventores,Sebastião Noberto Camêlo Pessôa NetoTirzah Braz Petta LajusJorge Estefano Santana de Souza,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2019 001830-3,País,Brasil,https://agir.ufrn.br/vitrine/programas/1255
RN + VACINAS,Descrição,Em construção.,Inventores,Ana Gabriela Xavier BarrosBeatriz Soares De SouzaChander De Oliveira PinheiroCipriano Maia De VasconcelosDaniele Montenegro Da Silva BarrosDeyvison Silas De Lima SantosElionai Augusto Silva De MeloFábio Rocha Ferreira GomesFernando Lucas De Oliveira FariasGuilherme Pablo De Santana MacielInácio De Loiola Souza SilvaJailton Carlos De PaivaJohn Victor Alves LuizKelson Da Costa MedeirosLaiane Graziela Paulino Da Costa Da FrancaLyezio Gonzaga Rosendo De LimaLyane Ramalho CortezPhilippi Sedir Grilo De MoraisNícolas Vinícius Rodrigues VerasRicardo Alexsandro De Medeiros ValentimRaphael Silva FontesTiago De Oliveira BarretoRodrigo Dantas Da SilvaWalkyso Dos Santos JuniorTúlio De Paiva Marques CarvalhoWillingmax De Araújo ApolinárioWelkson Renny De MedeirosKelly Kattiucci Brito De Lima MaiaKatiucia Roseli Silva De CarvalhoElaine Cristina Alves,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN",Status,Registro Concedido,Nº do Pedido:BR 51 2021 001478-2,País,Brasil,https://agir.ufrn.br/vitrine/programas/1910
"RN+Vacina 2.0 – Plataforma integrada para governança, monitoramento inteligente e transparência do processo de imunização do Rio Grande do Norte",Descrição,"O RN + Vacina surgiu no início de 2021, fruto de uma parceria entre a Secretaria de Estado da Saúde Pública - SESAP do Rio Grande do Norte - RN e o Laboratório de Inovação Tecnológica em Saúde - LAIS da UFRN.

A primeira versão do sistema foi concebida em 16 dias por meio de uma força-tarefa multidisciplinar, a qual reuniu aproximadamente 20 pesquisadores do LAIS, em níveis de graduação, mestrado, doutorado e pós-doutorado, das mais diversas áreas do conhecimento e especialidades, em conjunto com servidores da atenção e vigilância epidemiológica em saúde do RN.

Em pouco mais de 10 (dez) dias de funcionamento, o RN + Vacina foi implantado em todos os 167 municípios do Rio Grande do Norte integrados ao módulo Gestão do RN + Vacina. A sua implantação ágil possibilitou a transmissão em tempo real, dos registros de vacinação realizados por quase 800 (oitocentas) salas de vacinas distribuídas em todo o Estado, sendo o primeiro sistema do Brasil para controle de vacinação a integrar-se ao Sistema de Informação do Plano Nacional de Imunização (SI-PNI), por meio da RNDS - Rede Nacional de Dados em Saúde, plataforma nacional de interoperabilidade de dados em saúde desenvolvida pelo DATASUS - Departamento de Informática do SUS do Ministério da Saúde.

Atualmente, o sistema é estruturado em 02 (dois) módulos principais, sendo o primeiro o RN + Vacina Cidadão 2.0, responsável por  disponibilizar o Cartão Digital de Vacinação, Infográfico interativo com as fases de vacinação, informes sobre vacinação divulgados pela SESAP, contatos com secretarias municipais de saúde, notificações por e-mail a cada vacinação registrada no  cartão de vacina digital do cidadão, central de ajuda com materiais multimídia sobre vacinação, declarações de autocadastro e vacinação, possibilidade de anexar documentos e o portal da transparência, com dados sobre as doses recebidas, vacinas aplicadas, progresso da vacinação, ranking de transparência no qual avalia o desempenho de cada município na governança, controle e transparência do seu processo de imunização do Estado do RN.

O segundo módulo é o RN + Vacina Gestão 2.0, sendo responsável por disponibilizar uma plataforma integrada e centrada na experiência dos gestores de saúde, órgãos de controle e profissionais da saúde que atuam nas regionais, centrais municipais e salas de vacinas do RN. Os principais recursos do módulo incluem: Gerenciamento do Estoque com monitoramento em tempo real das doses recebidas e distribuídas por vacina, fabricante e lote, gerenciamento de incidentes, rastreio das vacinas aplicadas por CPF ou CNS do cidadão, relatórios gerenciais e alertas inteligentes que proporcionam maior controle, transparência e gestão do processo de imunização integrando-se ao SI-PNI, gerando indicadores estratégicos fundamentais à melhoria das ações de vigilância epidemiológica e atenção primária em saúde.

O sistema possui a marca de +100 milhões de visualizações, 3,4 milhão de usuários no módulo cidadão e 7,7 mil usuários no módulo gestão, +3 milhões de cidadãos vacinados, +20 milhões de doses aplicadas, totalizando +4 milhões de pessoas impactadas até o momento.


O RN + Vacina 2.0 é uma solução inovadora no país, centralizando processos de negócio do SIES, SI-PNI e o e-SUS APS do Ministério da Saúde, realizando automaticamente a validação dos dados com: o CNS - Cadastro Nacional de Saúde, o CNES - Cadastro Nacional de Estabelecimentos de Saúde e o Cadastro de Pessoas Físicas - CPF da Receita Federal, de forma simples, integrada e transparente para o cidadão.",Inventores,ALEX SANTANA DE AMORIM ANDRADEATILAS RODRIGUES LAMBERTIDAVID DE ALMEIDA CUNHAELLEN GABRIELLY VIEIRA DOS ANJOSGEORGE LUCAS SOUZA NUNESIAN LUAN FONTES DE OLIVEIRALYEZIO GONZAGA ROSENDO DE LIMAMATEUS LANUCE LOURENÇO PEREIRAMELLANY SANTANA LINHARESWELKSON RENNY DE MEDEIROSINÁCIO DE LOIOLA SOUZA SILVAANDREZA KALINE SOARES DANTAS DE MEDEIROSCHANDER DE OLIVEIRA PINHEIRODANILO ARAÚJO DE MORAESHANNA PRISCILLA DA SILVA MEDEIROSJOCELLY DE OLIVEIRA BENTOIRACI NESTOR DE SOUZA ALMEIDA CÂMARALAÍS MAYARA DA SILVAKATIUCIA ROSELI SILVA DE CARVALHOMARIETA SOUSA TAVARES EMÍDIO PINHEIROLYANE RAMALHO CORTEZDIANA PAULA DE SOUZA REGO PINTO CARVALHOSIMONE BAPTISTA DOS ANJOS DE ANDRADEANA BEATRIZ GURGEL GOMESLAIANE GRAZIELA PAULINO DA COSTAMICHELLINE JOSUÁ COSTA MACIELELAINE CRISTINA ALVESCAMILA SILVA RODRIGUES FERNANDESANA GABRIELA XAVIER BARROSDARA HADRIELLE DA CUNHA ROCHADANIELA AISHA SILVA DE SOUZA RABELOJOÃO VICTOR MEDEIROS CRISOSTOMOLEMYSON OLIVEIRA LEMOSDOUGLAS LEMOS INÁCIO DA SILVAFERNANDO LUCAS DE OLIVEIRA FARIASNÍCOLAS VINÍCIUS RODRIGUES VERASRICARDO ALEXSANDRO DE MEDEIROS VALENTIMLETICIA NASCIMENTO DE OLIVEIRAMARIA LUIZA DE MEDEIROS CACHINATIAGO DE OLIVEIRA BARRETOVIVIAN DOS SANTOS PEREIRA,Cotitularidade,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE - IFRN / SECRETARIA DE ESTADO DA SAÚDE PÚBLICA DO RIO GRANDE DO NORTE – SESAP",Status,Pedido de registro depositado,Nº do Pedido:BR 51 2025 000367-6,País,Brasil,https://agir.ufrn.br/vitrine/programas/2653
Rumo à maternidade,Descrição,Em construção.,Inventores,Anna Giselle Câmara Dantas Ribeiro RodriguesMaria Thereza Albuquerque Barbosa Cabral MicussiAdriana Gomes MagalhãesMáyra Cármem Silva de MedeirosMaiara Costa de OliveiraLeonardo Valério Barbosa GurgelTalita Duarte MartinsLuiza de Araújo,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2022 002697-0,País,Brasil,https://agir.ufrn.br/vitrine/programas/2172
SABIÁ – SAÚDE ABERTA À INTERATIVIDADE E À APRENDIZAGEM,Descrição,"O Sistema Saúde Aberta à Interatividade e à Aprendizagem (Sabiá) é um sistema integrado a diversas bases de dados dos seguintes sites: Ambiente Virtual de Aprendizagem do SUS (AVASUS), Comunidade de Práticas, Portal Saúde Baseada em Evidências. Ao possuir uma conta no Sabiá, você terá acesso a diferentes sites utilizando apenas um login,ou seja, o seu CPF e uma  senha.",Inventores,Ricardo Alexsandro de Medeiros ValentimTúlio de Paiva Marques CarvalhoRobinson Luis de Souza AlvesKarilany Dantas CoutinhoBruno Gomes de AraújoJailton Carlos de PaivaRodrigo Dantas da SilvaMarcel da Câmara Ribeiro DantasPablo Holanda CardosoJoão Paulo Queiroz dos SantosJânio Gustavo BarbosaMaria Carmem Freire Diógenes RêgoHugo Tácito Azevedo de SenaDenis Ricardo da SilvaJonathan Batista de Oliveira SilvaWelkson Renny de MedeirosAquiles Medeiros Filgueira Burlamaqui,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte ( IFRN)",Status,Registro concedido,Nº do Pedido:BR 51 2016 001829 1,País,Brasil,https://agir.ufrn.br/vitrine/programas/872
SADEPREV – Simulador Atuariais-Demográfico de Regimes Próprios de Previdência Social,Descrição,"O Sadeprev – Simulador Atuarial-demográfico de Regimes Próprios de Previdência Social é um software escrito no software R (R DEVELOPMENT CORE TEAM, 2013) desenvolvido na intenção de ajudar gestores de planos previdenciários de municípios brasileiros a reconhecer possíveis superávits ou déficits atuariais nos fundos de investimento em relação ao capital demandado pelo plano a cada ano utilizando informações relacionadas ao perfil populacional dos seus servidores. Ele utiliza microssimulação para prever os valores totais de benefícios e contribuições pagas por cada participantes do plano previdenciário em cada um dos próximos 75 anos. A partir dessa previsão é feita uma análise atuarial e financeira sobre a situação do RPPS.",Inventores,Cristiane Silva CorrêaAdryan Fernandes Rocha de BritoAndré Luis Lucena de AraújoCarlos Henrique da Silva MeloDanilo Magno de Oliveira TeixeiraJefferson Barbosa da SilvaCarla Almeida Vivacqua,Cotitularidade,-,Status,Registro concedido,Nº do Pedido:BR 51 2017 000453 6,País,Brasil,https://agir.ufrn.br/vitrine/programas/896
SAE – Sistema para Audição em Escolares,Descrição,"Este software tem a missão de ser um gerenciador de informações sobre a saúde auditiva do escolar nas escolas públicas. Serão registrados dados referente aos professores, alunos e seus familiares, bem como das triagens auditivas e o ambiente acústico escolar relacionadas à vida escolar dos alunos. Um formulário com informações sobre a saúde auditiva dos alunos será aplicado. Com estes dados, diversas informações poderão ser geradas: triagens realizadas por alunos, mapeamento de problemas auditivos por escola, faixa etária, região, etc. Além disso o histórico profissional dos professores e os encaminhamentos para UBS da região onde a escola está situada e outros poderão ser gerenciados.",Inventores,Ricardo Alexasandro de Medeiros ValentimArielly Dayane da Silva NunesRicardo Fernando ArraisIsabelle Ribeiro Barbosa MirabalSheila Andreoli BalenPierre Andrade Freire,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 002672-9,País,Brasil,https://agir.ufrn.br/vitrine/programas/1740
O item não foi encontrado na área Programas de Computador...,https://agir.ufrn.br/vitrine/programas/252
SAIOT – API,Descrição,Em construção.,Inventores,Daniel Victor Araújo da SilveiraJosiel Patrício Pereira de OliveiraJudson dos Santos CostaDiego Rodrigo Cabral SilvaMarcelo Borges NogueiraMarconi Câmara RodriguesGuilherme Matheus Borges de Oliveira,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2019 001585-1,País,Brasil,https://agir.ufrn.br/vitrine/programas/1250
